x,y
-2449.2283041942214, 0.23146932134130932
-2436.1638282453127, 0.18099600278403
-2477.3671754687934, 0.2045566882916281
-2350.7422547332194, 0.2891940840284214
-2350.7422547332194, 0.22537145083831833
-2350.7422547332194, 0.19179390639481006
-2347.6157134804894, 0.18787017729035807
-2364.8116903705054, 0.18589917361754718
-2324.1666540850124, 0.2982024136431767
-2350.7422547332194, 0.29575540141334566
-2276.0660194276243, 0.1810704841060495
-2252.256205272217, 0.20280883147976525
-2195.978462723074, 0.2891940840284214
-2195.978462723074, 0.19179390639481006
-2199.2889181671408, 0.1869371626778608
-2224.117333997646, 0.29933393831737204
-2153.770155811216, 0.22859922206307753
-2136.183361264608, 0.1810303071259397
-2055.2841063502137, 0.23687801906928416
-2041.2146707129277, 0.2891940840284214
-2041.2146707129277, 0.19179390639481006
-2005.0361219313354, 0.1810182304308811
-1956.7980568892117, 0.21267845858960321
-1931.7857268673706, 0.2973454179967734
-1922.7969207657707, 0.29997817015926953
-1886.4508787027817, 0.2891940840284214
-1886.4508787027817, 0.19179390639481006
-1857.2297431484185, 0.23778863976616527
-1837.2078539722806, 0.18111324464524772
-1816.1037005163516, 0.2971451189372876
-1805.5516237883876, 0.3002055819431572
-1758.7436936874165, 0.20226839309902336
-1731.6870866926356, 0.2891940840284214
-1731.6870866926356, 0.19179390639481006
-1703.5482154180645, 0.23790305452579552
-1661.3399085062065, 0.2115356531019182
-1669.1562616380315, 0.1816623450115753
-1647.2704728689205, 0.2977620095767686
-1675.4093441434925, 0.20244555143651533
-1580.9431334360006, 0.29663789774482546
-1576.9232946824905, 0.2891940840284214
-1576.9232946824905, 0.19179390639481006
-1548.7844234079184, 0.23799465343893056
-1576.9232946824905, 0.21156182421995678
-1513.6108343147034, 0.18113677788075386
-1457.9726115672547, 0.2982667382817985
-1450.2983739469164, 0.23054714253283534
-1422.1595026723444, 0.2891940840284214
-1422.1595026723444, 0.19179390639481006
-1397.5379903070934, 0.2997377732082175
-1351.8123244859144, 0.2489865230151375
-1329.466750238461, 0.29728865689000344
-1338.680851224447, 0.18123395719630667
-1267.3957106621983, 0.2891940840284214
-1267.3957106621983, 0.19179390639481006
-1253.3262750249123, 0.22291136574269108
-1155.9224898437024, 0.2974890310749903
-1154.8402255639103, 0.2459245022046227
-1112.6319186520523, 0.2891940840284214
-1112.6319186520523, 0.19179390639481006
-1091.5277651961233, 0.1809981678852161
-1055.271911823117, 0.21973325253677434
-1033.8430790832508, 0.2975381214315953
-957.8681266419071, 0.2891940840284214
-957.8681266419071, 0.25828100864998454
-957.8681266419071, 0.19179390639481006
-929.7292553673351, 0.18087570366937844
-873.4515128181911, 0.2986470918639593
-880.4862306368341, 0.2966214473277726
-858.299812901113, 0.22145316472992566
-803.104334631761, 0.2891940840284214
-803.104334631761, 0.19179390639481006
-758.5511217803551, 0.22473243937287615
-763.9109067850359, 0.18104031119900854
-774.965463357189, 0.22163770466481314
-687.5868630835175, 0.2978473882032855
-648.340542621615, 0.2891940840284214
-648.340542621615, 0.22711619204089087
-648.340542621615, 0.19179390639481006
-676.479413896187, 0.2246124884151993
-568.9487272397864, 0.18162115127175377
-577.993364435185, 0.2955338919781691
-540.8098559652144, 0.24354417670682735
-539.8048962768371, 0.29884499536607967
-493.5767506114689, 0.2891940840284214
-493.5767506114689, 0.19179390639481006
-416.1948546063959, 0.1810998297218177
-397.1006205272224, 0.2970971385542169
-431.6712338074112, 0.24399656317578006
-352.88239423860887, 0.2533832708456203
-338.81295860132286, 0.2891940840284214
-338.81295860132286, 0.19179390639481006
-289.56993387082184, 0.2985822456492637
-254.39634477760774, 0.20953293945010817
-226.25747350303573, 0.2972089404627055
-234.07382663486078, 0.1816753767205575
-184.0491665911777, 0.2891940840284214
-184.0491665911777, 0.19179390639481006
-155.9102953166057, 0.22613913696745025
-92.59783494881867, 0.29867436798475955
-99.63255276746168, 0.29660438763601416
-85.56311713017567, 0.1813395140390623
-127.77142404203369, 0.17957490217279382
-45.364729595073186, 0.23629228452270623
-29.285374581031647, 0.28895854396607407
-23.255616450765956, 0.1919035758418289
-8.181221125102638, 0.1869510863968696
41.06180360539838, 0.2309858826330965
-1.1465033064596355, 0.2862193002780352
-1.1465033064596355, 0.28410816342292244
-1.1465033064596355, 0.2819970265678097
-1.1465033064596355, 0.27988588971269696
-1.1465033064596355, 0.2777747528575842
-1.1465033064596355, 0.2756636160024714
-1.1465033064596355, 0.2735524791473587
-1.1465033064596355, 0.2714413422922459
-1.1465033064596355, 0.26933020543713315
-1.1465033064596355, 0.2672190685820204
-1.1465033064596355, 0.26510793172690766
-1.1465033064596355, 0.2629967948717949
-1.1465033064596355, 0.2608856580166821
-1.1465033064596355, 0.25877452116156935
-1.1465033064596355, 0.25666338430645663
-1.1465033064596355, 0.25455224745134386
-1.1465033064596355, 0.2524411105962311
-1.1465033064596355, 0.2503299737411183
-1.1465033064596355, 0.24821883688600557
-1.1465033064596355, 0.24610770003089283
60.40727760666687, 0.24290500946092064
-1.1465033064596355, 0.24191741324271449
-1.1465033064596355, 0.2394544202450829
-1.1465033064596355, 0.23312100967974464
-1.1465033064596355, 0.2284029386777881
-1.1465033064596355, 0.2260838868293688
-1.1465033064596355, 0.22397274997425604
-1.1465033064596355, 0.22186161311914326
-1.1465033064596355, 0.21975047626403052
-1.1465033064596355, 0.21763933940891778
-1.1465033064596355, 0.215528202553805
-1.1465033064596355, 0.21341706569869223
-1.1465033064596355, 0.2113059288435795
-1.1465033064596355, 0.20919479198846674
-1.1465033064596355, 0.20708365513335397
-1.1465033064596355, 0.2049725182782412
-1.1465033064596355, 0.20286138142312846
-1.1465033064596355, 0.2007502445680157
-1.1465033064596355, 0.19863910771290294
-1.1465033064596355, 0.19652797085779017
-1.1465033064596355, 0.19505657244362068
83.2701105172564, 0.2990169769989047
67.44199542530987, 0.2965710679255483
125.47841742911442, 0.2891940840284214
125.47841742911442, 0.19179390639481006
155.49321345532462, 0.1811262983558165
125.47841742911442, 0.23104185974667907
194.06691616088392, 0.24248518110905162
234.0140637738923, 0.29879016064257025
217.93470875985076, 0.2966653151065802
238.03390252740246, 0.24782627011542677
280.2422094392605, 0.2891940840284214
280.2422094392605, 0.19179390639481006
310.5456092734139, 0.1810627861544799
355.27919950478554, 0.2439485827927093
344.5596294954248, 0.29869419987642876
419.6575262087308, 0.24853289030246864
371.6935410816195, 0.2965110924467099
435.00600144940563, 0.2891940840284214
435.00600144940563, 0.19179390639481006
505.35317963583566, 0.1818715631757801
558.5043809322497, 0.24866132264099133
589.7697934595517, 0.2891940840284214
589.7697934595517, 0.19179390639481006
633.8540251230479, 0.29686454793533107
646.0475360086957, 0.30058724408121995
652.3006185141567, 0.18162887721350746
670.6690483739467, 0.2500660816342293
756.9477933849503, 0.2989352307419724
744.5335854696978, 0.2891940840284214
744.5335854696978, 0.2284160242368074
744.5335854696978, 0.19179390639481006
782.0520805024607, 0.29681763378299525
779.7071745629128, 0.3002227177942539
814.8807636561278, 0.18184597363814237
843.0196349306998, 0.23926821758674172
899.2973774798438, 0.2891940840284214
899.2973774798438, 0.19179390639481006
941.5056843917018, 0.223234142865167
980.0115082411166, 0.18067805816157126
1004.1146729776247, 0.29784121528850444
1039.9917338527039, 0.24049002107887654
1054.0611694899899, 0.2891940840284214
1054.0611694899899, 0.19179390639481006
1147.5224205091035, 0.24453120172999693
1147.2711805870094, 0.2985982391102873
1152.547218950992, 0.29666303032643393
1140.6423118732882, 0.1810723470806303
1124.40834767642, 0.24044601482854497
1208.824961500135, 0.2891940840284214
1208.824961500135, 0.19179390639481006
1260.8818733580938, 0.24323207573885286
1309.9490301431288, 0.29821439604572136
1258.067986230636, 0.1803505850324375
1333.104976296162, 0.2964071349500566
1349.519317872995, 0.2324987186508271
1363.588753510281, 0.2891940840284214
1363.588753510281, 0.19179390639481006
1448.0053673339971, 0.22949277880753788
1462.0748029712831, 0.18184597363814237
1518.3525455204272, 0.2891940840284214
1518.3525455204272, 0.19179390639481006
1529.4599947077595, 0.29767398541534557
1546.4914167949992, 0.2522055705338838
1630.9080306187152, 0.181217463259632
1644.9774662560012, 0.23401664349706522
1634.0345718714443, 0.29917044960468653
1673.1163375305732, 0.2891940840284214
1673.1163375305732, 0.19179390639481006
1689.999660295317, 0.2966886198640717
1743.4635157170032, 0.2378725215547505
1796.2238993568262, 0.2992243831093605
1812.4037503397049, 0.1818715631757801
1827.8801295407193, 0.2891940840284214
1827.8801295407193, 0.19179390639481006
1852.181882005123, 0.29687966902575336
1841.9495651780053, 0.22935818448619658
1940.4356146390073, 0.25299942778105433
1968.5744859135793, 0.1818401578341338
1982.6439215508653, 0.2891940840284214
1982.6439215508653, 0.19179390639481006
2003.2790938188846, 0.29833594634950056
2002.341131443065, 0.29642952579548965
2040.0039283797996, 0.2641409424680973
2024.8522284627234, 0.25301687519308
2137.4077135610114, 0.2891940840284214
2138.5801665307845, 0.24521206621357225
2137.4077135610114, 0.19179390639481006
2139.5722421205937, 0.1810627861544799
2189.933606606879, 0.29605271985377407
2123.3382779237254, 0.26424428483163426
2241.521537276927, 0.29833594634950056
2237.0662159917865, 0.23002627497168163
2246.2607155968544, 0.18673408038361278
2292.1715055711556, 0.2891940840284214
2221.8243273847274, 0.2453400139017609
2292.1715055711556, 0.19179390639481006
2299.2062233897996, 0.295794985229379
2310.461771899627, 0.1812712219604916
2348.4492481202997, 0.23926831451680852
2341.4145303016576, 0.29905405274945934
2320.3103768457277, 0.23008225208526417
2411.7617084880876, 0.18675962182061587
2446.9352975813017, 0.2891940840284214
2446.9352975813017, 0.26534347178925494
2446.9352975813017, 0.19165432709860425
2461.0047332185877, 0.18093477643606104
2545.4213470423038, 0.25585207964726037
2573.5602183168758, 0.18697835143994787
2601.699089591448, 0.2891940840284214
2601.699089591448, 0.19179390639481006
2590.876446793536, 0.2984801335519593
2611.439468109569, 0.18109853417615243
2657.0388697647722, 0.2455895118937288
2714.254574689736, 0.300840231555593
2714.254574689736, 0.2964260363130845
2742.393445964308, 0.18697835143994787
2756.462881601594, 0.2891940840284214
2756.462881601594, 0.19179390639481006
2774.552155992391, 0.1812274074932208
2762.715964107054, 0.2463955823293173
2840.87949542531, 0.21925613292330165
2869.018366699882, 0.30054144462465243
2876.834719831708, 0.296774984553599
2911.22667361174, 0.2891940840284214
2911.22667361174, 0.19179390639481006
2939.365544886312, 0.23516817269076307
3032.2238200924003, 0.29898825108124805
3011.1196666364704, 0.2968901374729688
3038.933858627106, 0.24600435766735584
3065.990465621886, 0.2891940840284214
3065.990465621886, 0.19179390639481006
3023.782158710028, 0.23507221192462158
3137.419908088108, 0.22380789429908987
3166.821421022434, 0.29797449413036764
3174.526111966663, 0.2965282282978066
3122.26820817103, 0.24610770003089283
3220.754257632032, 0.2891940840284214
3220.754257632032, 0.19179390639481006
3248.893128906604, 0.23840466762153512
3306.9295509104086, 0.22248935646431883
3336.4362839830483, 0.29905885078776645
3350.5057196203343, 0.29646577764047644
3375.518049642178, 0.2891940840284214
3375.518049642178, 0.19179390639481006
3445.865227828608, 0.22898306512764346
3396.622203098106, 0.2222854398362682
3516.212406015038, 0.2989471873508018
3508.396052883212, 0.29658306302131604
3530.281841652324, 0.2891940840284214
3530.281841652324, 0.19179390639481006
3544.35127728961, 0.24152775437413992
3663.062140479209, 0.29820240094995365
3685.0456336624684, 0.2891940840284214
3685.0456336624684, 0.19179390639481006
3667.4588391158613, 0.24144160777726292
3743.881455418392, 0.2969145638498048
3742.4056404914045, 0.26967714051472164
3839.8094256726145, 0.2891940840284214
3839.8094256726145, 0.23675047987209133
3839.8094256726145, 0.19179390639481006
3811.6705543980424, 0.29639114148903306
3939.3777394134086, 0.21999899004301232
3994.5732176827605, 0.2891940840284214
3994.5732176827605, 0.19179390639481006
4037.8637888744106, 0.2122335495829472
4022.7120889573325, 0.2201023324065493
4149.337009692907, 0.2891940840284214
4149.337009692907, 0.20882258053191793
4149.337009692907, 0.19179390639481006
4121.198138418335, 0.2123295103490887
4246.740794874117, 0.2375967182338823
4304.100801703053, 0.2891940840284214
4304.100801703053, 0.19179390639481006
4346.309108614911, 0.2178603399612436
4457.9852539858675, 0.240673921648131
4458.864593713199, 0.2891940840284214
4458.864593713199, 0.19179390639481006
4571.420078811487, 0.2418854263206673
4613.628385723345, 0.19179390639481006
4646.457068877013, 0.28668844180139363
4741.335570738709, 0.21343674995841358
4747.288024277561, 0.18675517919255374
4768.392177733491, 0.19179390639481006
4782.461613370777, 0.2891940840284214
4838.739355919921, 0.22098342671384844
4909.086534106351, 0.18697302028627336
4923.155969743637, 0.19168049821664285
4937.225405380923, 0.2891940840284214
4937.225405380923, 0.23824764091330358
4923.155969743637, 0.2210619400679642
5077.919761753783, 0.19173284045272002
5070.885043935139, 0.18692443062849695
5091.989197391069, 0.2891940840284214
5021.642019204639, 0.23823891720729073
5179.219698342242, 0.1924464396045722
5183.440529033427, 0.288330437133148
5183.440529033427, 0.2862193002780352
5183.440529033427, 0.28410816342292244
5183.440529033427, 0.2819970265678097
5183.440529033427, 0.27988588971269696
5183.440529033427, 0.2777747528575842
5183.440529033427, 0.2756636160024714
5183.440529033427, 0.2735524791473587
5183.440529033427, 0.2714413422922459
5183.440529033427, 0.26933020543713315
5183.440529033427, 0.2672190685820204
5183.440529033427, 0.26510793172690766
5183.440529033427, 0.2629967948717949
5183.440529033427, 0.2608856580166821
5183.440529033427, 0.25877452116156935
5183.440529033427, 0.25666338430645663
5183.440529033427, 0.25455224745134386
5183.440529033427, 0.2524411105962311
5183.440529033427, 0.2503299737411183
5183.440529033427, 0.24821883688600557
5183.440529033427, 0.24610770003089283
5183.440529033427, 0.24399656317578006
5183.440529033427, 0.2418854263206673
5183.440529033427, 0.23977428946555457
5183.440529033427, 0.2376631526104418
5183.440529033427, 0.23555201575532903
5183.440529033427, 0.23344087890021628
5183.440529033427, 0.23132974204510354
5183.440529033427, 0.22921860518999077
5183.440529033427, 0.227107468334878
5183.440529033427, 0.22499633147976525
5183.440529033427, 0.2228851946246525
5183.440529033427, 0.22077405776953973
5183.440529033427, 0.21866292091442696
5183.440529033427, 0.21655178405931422
5183.440529033427, 0.21444064720420147
5183.440529033427, 0.2123295103490887
5183.440529033427, 0.21021837349397593
5183.440529033427, 0.20810723663886319
5183.440529033427, 0.20599609978375044
5183.440529033427, 0.20388496292863767
5183.440529033427, 0.2017738260735249
5183.440529033427, 0.19966268921841215
5183.440529033427, 0.1975515523632994
5183.440529033427, 0.19544041550818664
5239.718271582571, 0.18692300898751707
