x,y
-465.6028466991582, 6.569434892709583
-458.59636182382087, 6.666908307384117
-450.46383473637576, 6.674914837095465
-447.71128710677897, 6.932762228441955
-447.71128710677897, 6.590962948154072
-440.8299180327869, 6.682972265639199
-432.5722751439965, 6.932762228441955
-432.5722751439965, 6.590962948154072
-431.1960013291981, 6.690873293780131
-417.433263181214, 6.932762228441955
-417.433263181214, 6.590962948154072
-415.64410722197607, 6.691532087165134
-402.29425121843155, 6.932762228441955
-402.29425121843155, 6.590962948154072
-399.84754221434554, 6.711170457742829
-405.7349357554276, 6.693966413434626
-387.1552392556491, 6.932762228441955
-387.1552392556491, 6.590962948154072
-385.7789654408507, 6.713896911823506
-372.0162272928667, 6.932762228441955
-372.0162272928667, 6.590962948154072
-371.7103886673559, 6.71825907599923
-359.7157800731059, 6.727084658729101
-356.8772153300842, 6.932762228441955
-356.8772153300842, 6.590962948154072
-348.0461250184611, 6.73130930960949
-341.73820336730176, 6.932762228441955
-341.5088243981687, 6.7414109356257494
-341.73820336730176, 6.590962948154072
-330.91151602422093, 6.747059136839091
-326.5991914045193, 6.932762228441955
-326.5991914045193, 6.590962948154072
-318.34154851572885, 6.746627349060375
-311.6220940081837, 6.75794662527146
-311.46017944173684, 6.932762228441955
-311.46017944173684, 6.590962948154072
-298.65024624245933, 6.76270332892484
-296.3211674789544, 6.932762228441955
-296.3211674789544, 6.590962948154072
-281.44020685644665, 6.772978516926562
-287.37538768276477, 6.763932593629215
-281.1821555161719, 6.932762228441955
-281.1821555161719, 6.590962948154072
-275.8887946900243, 6.57275029817133
-272.9245126273815, 6.554744629420959
-270.4013439669178, 6.775000222133369
-266.0431435533895, 6.932762228441955
-266.0431435533895, 6.590962948154072
-260.62979988184907, 6.786768892443022
-263.20457881036776, 6.573172336620908
-256.63860581893374, 6.553429742917648
-250.904131590607, 6.932762228441955
-250.904131590607, 6.590511310627265
-245.80382274753043, 6.792138242742118
-247.0046891153449, 6.57464946613947
-250.904131590607, 6.569633613221378
-241.05848045397232, 6.553158493867411
-235.76511962782456, 6.932762228441955
-235.76511962782456, 6.590962948154072
-231.96398242504802, 6.796402806778523
-232.85965268547238, 6.57367794363736
-225.49599962509802, 6.55327611263187
-220.62610766504213, 6.932762228441955
-220.62610766504213, 6.590962948154072
-220.5009918636968, 6.791640555898852
-217.18542312804607, 6.57367794363736
-212.36846477625159, 6.807189790750366
-217.87356003544528, 6.554601825936293
-205.48709570225964, 6.932762228441955
-205.48709570225964, 6.590962948154072
-197.65953838059374, 6.806781703985072
-198.5139750406144, 6.5530903934722415
-190.3480837394772, 6.932762228441955
-190.3480837394772, 6.590962948154072
-183.46671466548514, 6.818799025844207
-186.9073992024812, 6.807651106224177
-181.40230394328756, 6.553546545667448
-175.2090717766947, 6.932762228441955
-175.2090717766947, 6.590962948154072
-171.17200191995272, 6.827749477986583
-175.2090717766947, 6.818497934159669
-164.1988812583075, 6.5554283677475516
-160.07005981391228, 6.932762228441955
-160.07005981391228, 6.590962948154072
-156.62937527691628, 6.825370351859256
-148.37173238812585, 6.55352148029677
-144.93104785112985, 6.932762228441955
-144.93104785112985, 6.590962948154072
-143.55477403633142, 6.844632692377594
-147.68359548072664, 6.8269987560531336
-133.81499011621963, 6.8536731632133465
-131.260061290799, 6.5539738060331425
-129.79203588834736, 6.932762228441955
-129.79203588834736, 6.590962948154072
-126.00728289765175, 6.848637211781953
-120.84625609215772, 6.8535638244702115
-114.65302392556487, 6.932762228441955
-114.65302392556487, 6.590962948154072
-113.27675011076656, 6.861609245190812
-106.48713262442766, 6.553109529521525
-103.34791758972085, 6.8535477713676425
-99.51401196278243, 6.932762228441955
-99.51401196278243, 6.590962948154072
-91.56220769950278, 6.862458275948879
-90.5682321665928, 6.552643009462882
-95.38519051838728, 6.853605224576835
-84.375, 6.932762228441955
-84.375, 6.590962948154072
-77.493630926008, 6.869337265093962
-74.52934886336527, 6.553285150896906
-69.23598803721757, 6.932762228441955
-69.23598803721757, 6.590962948154072
-63.44115092227685, 6.876388356937926
-55.04978102314169, 6.555193256030922
-54.09697607443513, 6.932762228441955
-54.09697607443513, 6.590962948154072
-49.19400060921578, 6.878631589031054
-38.957964111652586, 6.932762228441955
-41.02237483385022, 6.875671481407436
-38.957964111652586, 6.590962948154072
-39.6461010190518, 6.553528802764609
-32.382433663171355, 6.894140528973595
-23.818952148870153, 6.932762228441955
-23.818952148870153, 6.590962948154072
-21.831001083050296, 6.555524456883914
-17.549260325899695, 6.897960378811438
-8.67994018608772, 6.932762228441955
-8.67994018608772, 6.590962948154072
-7.303666371289296, 6.554231196410325
-11.432487815684567, 6.548127637833756
-3.1748449268941386, 6.9037908696170645
0.664234661754108, 6.573698667901261
6.459071776694714, 6.932039608399064
0.9539765175011325, 6.922826202852192
0.9539765175011325, 6.915539784086365
6.459071776694714, 6.896661335465813
0.9539765175011325, 6.8863941090230565
0.9539765175011325, 6.8791076902572295
0.9539765175011325, 6.871821271491402
0.9539765175011325, 6.864534852725575
0.9539765175011325, 6.857248433959748
0.9539765175011325, 6.849962015193922
0.9539765175011325, 6.842675596428095
0.9539765175011325, 6.835389177662268
0.9539765175011325, 6.828102758896441
0.9539765175011325, 6.820816340130614
0.9539765175011325, 6.813529921364787
0.9539765175011325, 6.80624350259896
0.9539765175011325, 6.798957083833133
0.9539765175011325, 6.791670665067306
0.9539765175011325, 6.784384246301479
0.9539765175011325, 6.777097827535652
0.9539765175011325, 6.769811408769825
0.9539765175011325, 6.762524990003998
0.9539765175011325, 6.755238571238171
0.9539765175011325, 6.747952152472344
0.9539765175011325, 6.740665733706517
0.9539765175011325, 6.73337931494069
0.9539765175011325, 6.726092896174864
0.9539765175011325, 6.718806477409037
0.9539765175011325, 6.7115200586432096
0.9539765175011325, 6.7042336398773825
0.9539765175011325, 6.6969472211115555
0.9539765175011325, 6.6896608023457285
0.9539765175011325, 6.682374383579901
0.9539765175011325, 6.675087964814074
0.9539765175011325, 6.667801546048247
0.9539765175011325, 6.66051512728242
0.9539765175011325, 6.653228708516593
0.9539765175011325, 6.645942289750766
0.9539765175011325, 6.638655870984939
0.9539765175011325, 6.631369452219112
0.9539765175011325, 6.624083033453285
0.9539765175011325, 6.616796614687458
0.9539765175011325, 6.609510195921631
0.9539765175011325, 6.602223777155805
5.279408506867526, 6.5912468345994935
10.679644808743205, 6.9039212581634
16.781125387682778, 6.553557191409151
21.598083739477147, 6.932762228441955
21.598083739477147, 6.590962948154072
24.99828963486152, 6.901746242679398
32.8200086909103, 6.553285150896906
36.737095702259694, 6.932762228441955
36.44217988480284, 6.905674730107956
36.737095702259694, 6.590962948154072
51.87610766504213, 6.932762228441955
51.79009055161714, 6.9029231015926955
51.87610766504213, 6.590962948154072
51.87610766504213, 6.5561206184193
60.72358218874615, 6.901298147407703
67.01511962782456, 6.932762228441955
66.32698272042535, 6.908702326476816
67.01511962782456, 6.590962948154072
65.810880039876, 6.5554370566588185
75.27276251661499, 6.891753541007838
82.154131590607, 6.932762228441955
82.154131590607, 6.590962948154072
82.8422684980062, 6.556021258163402
84.90667922020384, 6.903616553378647
92.59087468616167, 6.8935149273623875
97.29314355338943, 6.932762228441955
97.29314355338943, 6.590962948154072
101.59399922463444, 6.898710640743702
99.68351386330255, 6.55196425523358
105.68841382365974, 6.895270291883246
112.43215551617186, 6.932762228441955
112.43215551617186, 6.590962948154072
116.15619054445006, 6.902057961129273
114.9729687127226, 6.553286728043826
127.57116747895441, 6.932762228441955
127.57116747895441, 6.590962948154072
130.85893270319502, 6.89931094228975
126.19489366415598, 6.550887644942024
142.71017944173684, 6.932762228441955
142.71017944173684, 6.590962948154072
145.46272707133346, 6.900424981522542
146.839000886132, 6.556076458305567
157.84919140451927, 6.932762228441955
157.84919140451927, 6.590962948154072
160.12004319893651, 6.898532620285218
163.35428666371286, 6.553815730850517
172.9882033673017, 6.932762228441955
172.9882033673017, 6.590962948154072
174.36447718210013, 6.909781620685059
176.3524282479201, 6.901016013347746
181.10821887461225, 6.555988138078103
188.12721533008414, 6.932762228441955
188.12721533008414, 6.590962948154072
191.49144021070254, 6.907830164230603
188.40247009304392, 6.899973343995734
196.38485821887457, 6.556548168611344
203.2662272928667, 6.932762228441955
203.2662272928667, 6.590962948154072
204.74836832418805, 6.904972495332351
207.5670829641117, 6.902043349326935
212.67076502732243, 6.553457342988731
218.40523925564912, 6.932762228441955
218.40523925564912, 6.590962948154072
221.6165448235123, 6.904455595539561
224.59847142224191, 6.572899253631881
227.62627381479854, 6.554126053282391
229.7907771780723, 6.90048519985945
233.54425121843155, 6.932762228441955
233.54425121843155, 6.590962948154072
241.11375719982277, 6.573044982007198
239.73748338502435, 6.901463747834199
245.83896396396392, 6.891472522102269
243.1781679220204, 6.554521917159063
248.683263181214, 6.932762228441955
248.683263181214, 6.590511310627265
257.6290429774036, 6.573703703703704
256.42480338945506, 6.893763328002132
259.69345369960126, 6.553754109467325
263.8222751439964, 6.932762228441955
264.05165411312953, 6.9030903120233384
263.8222751439964, 6.590962948154072
275.90290085167146, 6.910392370829445
274.1443287549845, 6.573703703703704
276.2087394771821, 6.553725720822783
278.96128710677897, 6.932762228441955
272.07991803278685, 6.902954151672663
278.96128710677897, 6.590962948154072
288.42316958351796, 6.91446338131414
294.1002990695614, 6.932762228441955
294.1002990695614, 6.904128409242363
294.1002990695614, 6.590962948154072
305.0046223714256, 6.9157945539732815
309.23931103234383, 6.932762228441955
309.23931103234383, 6.590962948154072
319.6989920248118, 6.91487738238038
324.37832299512627, 6.932762228441955
324.37832299512627, 6.590962948154072
329.4901971643775, 6.910453485272557
339.5173349579087, 6.932762228441955
339.5173349579087, 6.590962948154072
343.646156402304, 6.920531454085032
338.8291980505095, 6.911316973210715
353.83058263181215, 6.902357990137277
354.65634692069125, 6.932762228441955
354.65634692069125, 6.590962948154072
365.6665374390784, 6.8958217675892595
369.7953588834737, 6.932762228441955
369.7953588834737, 6.590962948154072
375.64452259636687, 6.890699720111955
383.5580970314577, 6.914726836538112
384.9343708462561, 6.932762228441955
384.9343708462561, 6.590962948154072
394.47653596219163, 6.902909991558931
400.07338280903866, 6.932762228441955
400.07338280903866, 6.590962948154072
408.331025697829, 6.906091843964168
415.2123947718211, 6.932762228441955
415.2123947718211, 6.590962948154072
423.4700376606114, 6.906459360700164
423.4700376606114, 6.898979741436758
430.35140673460353, 6.932762228441955
430.35140673460353, 6.590962948154072
438.4255464480874, 6.9082705386981
445.49041869738596, 6.932762228441955
445.49041869738596, 6.590962948154072
454.81849677546404, 6.910995994606272
460.6294306601684, 6.932762228441955
460.6294306601684, 6.590962948154072
467.8166383596712, 6.919117979968505
473.015894993354, 6.572925789128793
475.76844262295083, 6.931606036373329
475.76844262295083, 6.590962948154072
483.9400683983164, 6.907135562441689
478.5209902525477, 6.9237094051268375
489.53118077093484, 6.573514971789063
490.90745458573326, 6.932762228441955
490.90745458573326, 6.590541419795718
494.786044427438, 6.904248845916178
506.0464665485157, 6.932762228441955
506.0464665485157, 6.590752183974895
506.0464665485157, 6.573514971789063
516.3685201595039, 6.930609422897507
516.3685201595039, 6.592729352703364
517.0566570669031, 6.92260540228353
517.0566570669031, 6.915318983517703
517.0566570669031, 6.908032564751876
517.0566570669031, 6.900746145986049
517.0566570669031, 6.893459727220223
517.0566570669031, 6.886173308454396
517.0566570669031, 6.878886889688569
517.0566570669031, 6.871600470922742
517.0566570669031, 6.864314052156915
517.0566570669031, 6.857027633391088
517.0566570669031, 6.8497412146252605
517.0566570669031, 6.8424547958594335
517.0566570669031, 6.8351683770936065
517.0566570669031, 6.827881958327779
517.0566570669031, 6.820595539561952
517.0566570669031, 6.813309120796125
517.0566570669031, 6.806022702030298
517.0566570669031, 6.798736283264471
517.0566570669031, 6.791449864498644
517.0566570669031, 6.784163445732817
517.0566570669031, 6.77687702696699
517.0566570669031, 6.769590608201163
517.0566570669031, 6.762304189435337
517.0566570669031, 6.75501777066951
517.0566570669031, 6.747731351903683
517.0566570669031, 6.740444933137856
517.0566570669031, 6.733158514372029
517.0566570669031, 6.725872095606202
517.0566570669031, 6.718585676840375
517.0566570669031, 6.711299258074548
517.0566570669031, 6.704012839308721
517.0566570669031, 6.696726420542894
517.0566570669031, 6.689440001777067
517.0566570669031, 6.68215358301124
517.0566570669031, 6.674867164245413
517.0566570669031, 6.667580745479586
517.0566570669031, 6.660294326713759
517.0566570669031, 6.653007907947932
517.0566570669031, 6.645721489182105
517.0566570669031, 6.6384350704162784
517.0566570669031, 6.631148651650451
517.0566570669031, 6.623862232884624
517.0566570669031, 6.616575814118797
517.0566570669031, 6.60928939535297
517.0566570669031, 6.602002976587143
522.5617523260966, 6.573514971789063
